C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\RealmIntroExampleActivity;basicReadWrite()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\RealmIntroExampleActivity;basicQuery()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\RealmIntroExampleActivity;basicUpdate()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\RealmIntroExampleActivity;showStatus(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\RealmIntroExampleActivity;complexReadWrite()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\RealmIntroExampleActivity;complexQuery()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Cat;getName()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Cat;setName(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Dog;getName()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Dog;setName(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;getName()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;setName(String)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;getAge()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;setAge(int)
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;getDog()
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a;\examples\introExample\src\main\java\io\realm\examples\realmintroexample\model\Person;setDog(Dog)
