C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_197f5_bbabd/rev_197f5-bbabd.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_bbabd_ab63d/rev_bbabd-ab63d.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d89cd_c4967/rev_d89cd-c4967.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_8c708_3377a/rev_8c708-3377a.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_0196a_10b4f/rev_0196a-10b4f.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_89fe7_0196a/rev_89fe7-0196a.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_a1437_75f1d/rev_a1437-75f1d.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e46a9_674b3/rev_e46a9-674b3.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_a00d2_e6c49/rev_a00d2-e6c49.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b3e55_a00d2/rev_b3e55-a00d2.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_c6246_129fc/rev_c6246-129fc.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_f7d42_c6246/rev_f7d42-c6246.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_4d5cb_d01ea/rev_4d5cb-d01ea.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_5113f_1407e/rev_5113f-1407e.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7d506_42a46/rev_7d506-42a46.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_3806b_7d506/rev_3806b-7d506.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_bb12d_8be38/rev_bb12d-8be38.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b82cc_bfb18/rev_b82cc-bfb18.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_4ee92_bc626/rev_4ee92-bc626.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_c21df_f9c3c/rev_c21df-f9c3c.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_4cce3_dfe8b/rev_4cce3-dfe8b.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_993d7_4cce3/rev_993d7-4cce3.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_202be_d686b/rev_202be-d686b.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7e94e_202be/rev_7e94e-202be.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_fe4d7_cb063/rev_fe4d7-cb063.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e689b_2692e/rev_e689b-2692e.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_00a6c_e689b/rev_00a6c-e689b.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_1a547_d1f69/rev_1a547-d1f69.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_c02e6_1a547/rev_c02e6-1a547.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_6e616_3f860/rev_6e616-3f860.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_899e5_34fb3/rev_899e5-34fb3.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dee75_adeac/rev_dee75-adeac.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dee75_92baa/rev_dee75-92baa.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_f1309_dee75/rev_f1309-dee75.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_0cf06_5b41d/rev_0cf06-5b41d.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_27065_cf9af/rev_27065-cf9af.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_84955_1aada/rev_84955-1aada.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_61114_84955/rev_61114-84955.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_4b386_0cee0/rev_4b386-0cee0.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9afce_4b386/rev_9afce-4b386.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_62a46_87e3f/rev_62a46-87e3f.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_1d91c_844c7/rev_1d91c-844c7.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_54bf9_62092/rev_54bf9-62092.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_baffc_54bf9/rev_baffc-54bf9.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d8f6e_cf8f8/rev_d8f6e-cf8f8.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d8f6e_f1fbf/rev_d8f6e-f1fbf.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d8f6e_97ac6/rev_d8f6e-97ac6.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d0ca4_d8f6e/rev_d0ca4-d8f6e.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a.revisions;45
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9f568_cfe2d/rev_9f568-cfe2d.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_385d6_fe418/rev_385d6-fe418.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7dcd3_865b2/rev_7dcd3-865b2.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7dcd3_98994/rev_7dcd3-98994.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_57ee3_ab831/rev_57ee3-ab831.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_322f0_7dcd3/rev_322f0-7dcd3.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dab0f_b83e0/rev_dab0f-b83e0.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dab0f_668e7/rev_dab0f-668e7.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9ed26_dab0f/rev_9ed26-dab0f.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_709c9_b83e0/rev_709c9-b83e0.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_2b2c8_49799/rev_2b2c8-49799.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_709c9_f6a4a/rev_709c9-f6a4a.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_449b1_709c9/rev_449b1-709c9.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7523c_ed9c8/rev_7523c-ed9c8.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_8887d_e9505/rev_8887d-e9505.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_8887d_709da/rev_8887d-709da.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_049f6_f36b3/rev_049f6-f36b3.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cad5a_8887d/rev_cad5a-8887d.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9ab70_22b2b/rev_9ab70-22b2b.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_2e0d9_8252c/rev_2e0d9-8252c.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_8a453_9ab70/rev_8a453-9ab70.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9ab70_d851c/rev_9ab70-d851c.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7650c_bf4b6/rev_7650c-bf4b6.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dc5e1_61f88/rev_dc5e1-61f88.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dc5e1_6efea/rev_dc5e1-6efea.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dc5e1_f52f9/rev_dc5e1-f52f9.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_08bbe_dc5e1/rev_08bbe-dc5e1.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_bbadc_99c65/rev_bbadc-99c65.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d541d_bbadc/rev_d541d-bbadc.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9eb0e_daa40/rev_9eb0e-daa40.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9eb0e_6efea/rev_9eb0e-6efea.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9eb0e_32955/rev_9eb0e-32955.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049.revisions;37
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b4ff9_47a26/rev_b4ff9-47a26.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b8e10_b4ff9/rev_b8e10-b4ff9.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_a6d56_8601e/rev_a6d56-8601e.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_870c5_47a26/rev_870c5-47a26.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_870c5_d275d/rev_870c5-d275d.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b17e8_870c5/rev_b17e8-870c5.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e154b_e1053/rev_e154b-e1053.revisions;69
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_ce0ed_17733/rev_ce0ed-17733.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d838a_0d077/rev_d838a-0d077.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d838a_f06af/rev_d838a-f06af.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_d838a_46408/rev_d838a-46408.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_c7df5_d838a/rev_c7df5-d838a.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_5dfb1_51e1e/rev_5dfb1-51e1e.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_f88a4_bfda7/rev_f88a4-bfda7.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_28c4b_12792/rev_28c4b-12792.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_821ef_28c4b/rev_821ef-28c4b.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_c6a9f_1018c/rev_c6a9f-1018c.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_f1fe1_c6a9f/rev_f1fe1-c6a9f.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_3bef3_6bcae/rev_3bef3-6bcae.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_a1bf7_3bef3/rev_a1bf7-3bef3.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_fdb54_8a997/rev_fdb54-8a997.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_a888f_5f95f/rev_a888f-5f95f.revisions;21
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_ef354_d28c2/rev_ef354-d28c2.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_ef354_208d8/rev_ef354-208d8.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_ef354_7a8ac/rev_ef354-7a8ac.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_f758a_ef354/rev_f758a-ef354.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_39b2a_35968/rev_39b2a-35968.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_28ad6_b9cd7/rev_28ad6-b9cd7.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_a42c0_b8a6f/rev_a42c0-b8a6f.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b33c8_a42c0/rev_b33c8-a42c0.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_59b04_d4d90/rev_59b04-d4d90.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_5e840_b1f3a/rev_5e840-b1f3a.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_5e840_c3b4e/rev_5e840-c3b4e.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_5e840_57eca/rev_5e840-57eca.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_90626_5e840/rev_90626-5e840.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7121a_a4f9b/rev_7121a-a4f9b.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7121a_6765b/rev_7121a-6765b.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_860b1_47f77/rev_860b1-47f77.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7121a_855e2/rev_7121a-855e2.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_f96d6_7121a/rev_f96d6-7121a.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_6170c_bc2ad/rev_6170c-bc2ad.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_6170c_fbcea/rev_6170c-fbcea.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_1e117_6170c/rev_1e117-6170c.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b05aa_9224f/rev_b05aa-9224f.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b05aa_ad91f/rev_b05aa-ad91f.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e15c1_b05aa/rev_e15c1-b05aa.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_8ab5d_ab696/rev_8ab5d-ab696.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_8ab5d_d3306/rev_8ab5d-d3306.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dd78c_8ab5d/rev_dd78c-8ab5d.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_a009f_c0d19/rev_a009f-c0d19.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7eeaf_a009f/rev_7eeaf-a009f.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_40377_464d4/rev_40377-464d4.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7976d_40377/rev_7976d-40377.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e164c_27e06/rev_e164c-27e06.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9db6a_19479/rev_9db6a-19479.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_2958f_3db42/rev_2958f-3db42.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_335ce_5ecdd/rev_335ce-5ecdd.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_dd178_123fd/rev_dd178-123fd.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_73ba3_335ce/rev_73ba3-335ce.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_aa688_847fd/rev_aa688-847fd.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_1b5a9_4c1b2/rev_1b5a9-4c1b2.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_ac615_d8592/rev_ac615-d8592.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_b223e_66168/rev_b223e-66168.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_f8318_ac615/rev_f8318-ac615.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_89142_0aad8/rev_89142-0aad8.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_351e8_7dd81/rev_351e8-7dd81.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_ddae1_e40d8/rev_ddae1-e40d8.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_4537b_ddae1/rev_4537b-ddae1.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_cefbb_002b1/rev_cefbb-002b1.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_885de_b16fb/rev_885de-b16fb.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9cd52_35ee9/rev_9cd52-35ee9.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7842e_9cd52/rev_7842e-9cd52.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_c1a0d_2e21b/rev_c1a0d-2e21b.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_67a62_c1a0d/rev_67a62-c1a0d.revisions;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_9cb3b_5f454/rev_9cb3b-5f454.revisions;0
