C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_ca31c_0fb6e/rev_ca31c-0fb6e;7
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_bbabd_ab63d/rev_bbabd-ab63d;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_0196a_10b4f/rev_0196a-10b4f;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_e689b_2692e/rev_e689b-2692e;5
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_1a547_d1f69/rev_1a547-d1f69;1
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_899e5_34fb3/rev_899e5-34fb3;1
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_46df8_fa049/rev_46df8-fa049;0
C:/GGTS/workspace/Mestrado/FPFNAnalysis/projects/realm-java/revisions/rev_7121a_855e2/rev_7121a-855e2;1
